feature,grid_value,species,mean_count
secondary_habitat,3.9921,Red Drum (Sub-adult),331.818508
secondary_habitat,4.2772,Sheepshead (Adult),302.682186
secondary_habitat,4.2772,Sheepshead (Recruit),33.020495
secondary_habitat,4.2772,Blue Crab (Recruit),422.397163
secondary_habitat,4.2772,Common Snook (Adult),628.161272
secondary_habitat,4.2772,Common Snook (Sub-adult),13.036107
secondary_habitat,4.2772,Spotted Seatrout (Adult),126.250048
secondary_habitat,4.2772,Spotted Seatrout (Recruit),494.780842
secondary_habitat,4.2772,Gray Snapper (Recruit),61.144699
secondary_habitat,4.2772,Gray Snapper (Sub-adult),93.14478
secondary_habitat,4.2772,Gag Grouper (Sub-adult),23.640146
secondary_habitat,4.2772,Red Drum (Recruit),39.744622
secondary_habitat,4.2772,Red Drum (Sub-adult),331.055214
secondary_habitat,4.5624,Sheepshead (Adult),301.829596
secondary_habitat,4.5624,Sheepshead (Recruit),33.353187
secondary_habitat,4.5624,Blue Crab (Recruit),420.442852
secondary_habitat,4.5624,Common Snook (Adult),626.209669
secondary_habitat,4.5624,Common Snook (Sub-adult),13.112967
secondary_habitat,4.5624,Spotted Seatrout (Adult),126.038046
secondary_habitat,4.5624,Spotted Seatrout (Recruit),496.579945
secondary_habitat,4.5624,Gray Snapper (Recruit),61.821317
secondary_habitat,4.5624,Gray Snapper (Sub-adult),92.685576
secondary_habitat,4.5624,Gag Grouper (Sub-adult),23.658316
secondary_habitat,4.5624,Red Drum (Recruit),39.890852
secondary_habitat,4.5624,Red Drum (Sub-adult),330.341862
secondary_habitat,4.8475,Sheepshead (Adult),300.965867
secondary_habitat,4.8475,Sheepshead (Recruit),33.65372
secondary_habitat,4.8475,Blue Crab (Recruit),418.534317
secondary_habitat,4.8475,Common Snook (Adult),624.27039
secondary_habitat,4.8475,Common Snook (Sub-adult),13.177697
secondary_habitat,4.8475,Spotted Seatrout (Adult),125.851374
secondary_habitat,4.8475,Spotted Seatrout (Recruit),498.173599
secondary_habitat,4.8475,Gray Snapper (Recruit),62.488177
secondary_habitat,4.8475,Gray Snapper (Sub-adult),92.236449
secondary_habitat,4.8475,Gag Grouper (Sub-adult),23.675427
secondary_habitat,4.8475,Red Drum (Recruit),40.048414
secondary_habitat,4.8475,Red Drum (Sub-adult),329.519081
secondary_habitat,5.1326,Sheepshead (Adult),300.032925
secondary_habitat,5.1326,Sheepshead (Recruit),33.943261
secondary_habitat,5.1326,Blue Crab (Recruit),416.600883
secondary_habitat,5.1326,Common Snook (Adult),622.250256
secondary_habitat,5.1326,Common Snook (Sub-adult),13.258387
secondary_habitat,5.1326,Spotted Seatrout (Adult),125.654669
secondary_habitat,5.1326,Spotted Seatrout (Recruit),499.772377
secondary_habitat,5.1326,Gray Snapper (Recruit),63.143802
secondary_habitat,5.1326,Gray Snapper (Sub-adult),91.727969
secondary_habitat,5.1326,Gag Grouper (Sub-adult),23.688204
secondary_habitat,5.1326,Red Drum (Recruit),40.180596
secondary_habitat,5.1326,Red Drum (Sub-adult),328.677849
secondary_habitat,5.4178,Sheepshead (Adult),299.138231
secondary_habitat,5.4178,Sheepshead (Recruit),34.233998
secondary_habitat,5.4178,Blue Crab (Recruit),414.81665
secondary_habitat,5.4178,Common Snook (Adult),620.253225
secondary_habitat,5.4178,Common Snook (Sub-adult),13.320425
secondary_habitat,5.4178,Spotted Seatrout (Adult),125.484018
secondary_habitat,5.4178,Spotted Seatrout (Recruit),501.248999
secondary_habitat,5.4178,Gray Snapper (Recruit),63.795436
secondary_habitat,5.4178,Gray Snapper (Sub-adult),91.214568
secondary_habitat,5.4178,Gag Grouper (Sub-adult),23.700409
secondary_habitat,5.4178,Red Drum (Recruit),40.320643
secondary_habitat,5.4178,Red Drum (Sub-adult),327.809116
Technique_first,0.0,Sheepshead (Adult),304.714367
Technique_first,0.0,Sheepshead (Recruit),28.877401
Technique_first,0.0,Blue Crab (Recruit),460.338341
Technique_first,0.0,Common Snook (Adult),630.150368
Technique_first,0.0,Common Snook (Sub-adult),12.077067
Technique_first,0.0,Spotted Seatrout (Adult),131.457424
Technique_first,0.0,Spotted Seatrout (Recruit),500.652565
Technique_first,0.0,Gray Snapper (Recruit),52.367736
Technique_first,0.0,Gray Snapper (Sub-adult),98.520961
Technique_first,0.0,Gag Grouper (Sub-adult),23.465315
Technique_first,0.0,Red Drum (Recruit),38.600156
Technique_first,0.0,Red Drum (Sub-adult),334.536049
Technique_first,0.3341,Sheepshead (Adult),305.224475
Technique_first,0.3341,Sheepshead (Recruit),28.972716
Technique_first,0.3341,Blue Crab (Recruit),456.926525
Technique_first,0.3341,Common Snook (Adult),634.056679
Technique_first,0.3341,Common Snook (Sub-adult),12.058716
Technique_first,0.3341,Spotted Seatrout (Adult),130.697258
Technique_first,0.3341,Spotted Seatrout (Recruit),498.415836
Technique_first,0.3341,Gray Snapper (Recruit),51.928008
Technique_first,0.3341,Gray Snapper (Sub-adult),98.806347
Technique_first,0.3341,Gag Grouper (Sub-adult),23.240838
Technique_first,0.3341,Red Drum (Recruit),38.529738
Technique_first,0.3341,Red Drum (Sub-adult),334.679504
Technique_first,0.6683,Sheepshead (Adult),305.789843
Technique_first,0.6683,Sheepshead (Recruit),29.056145
Technique_first,0.6683,Blue Crab (Recruit),453.608883
Technique_first,0.6683,Common Snook (Adult),637.973415
Technique_first,0.6683,Common Snook (Sub-adult),12.03391
Technique_first,0.6683,Spotted Seatrout (Adult),129.930044
Technique_first,0.6683,Spotted Seatrout (Recruit),496.152987
Technique_first,0.6683,Gray Snapper (Recruit),51.491868
Technique_first,0.6683,Gray Snapper (Sub-adult),99.123745
Technique_first,0.6683,Gag Grouper (Sub-adult),23.015575
Technique_first,0.6683,Red Drum (Recruit),38.465863
Technique_first,0.6683,Red Drum (Sub-adult),334.863655
Technique_first,1.0024,Sheepshead (Adult),306.428267
Technique_first,1.0024,Sheepshead (Recruit),29.151468
Technique_first,1.0024,Blue Crab (Recruit),450.267666
Technique_first,1.0024,Common Snook (Adult),642.093483
Technique_first,1.0024,Common Snook (Sub-adult),12.02012
Technique_first,1.0024,Spotted Seatrout (Adult),129.197569
Technique_first,1.0024,Spotted Seatrout (Recruit),494.067265
Technique_first,1.0024,Gray Snapper (Recruit),51.063062
Technique_first,1.0024,Gray Snapper (Sub-adult),99.485449
Technique_first,1.0024,Gag Grouper (Sub-adult),22.803368
Technique_first,1.0024,Red Drum (Recruit),38.402444
Technique_first,1.0024,Red Drum (Sub-adult),334.985546
Technique_first,1.3366,Sheepshead (Adult),307.15101
Technique_first,1.3366,Sheepshead (Recruit),29.253085
Technique_first,1.3366,Blue Crab (Recruit),447.052094
Technique_first,1.3366,Common Snook (Adult),646.148912
Technique_first,1.3366,Common Snook (Sub-adult),12.002023
Technique_first,1.3366,Spotted Seatrout (Adult),128.502317
Technique_first,1.3366,Spotted Seatrout (Recruit),491.861712
Technique_first,1.3366,Gray Snapper (Recruit),50.627236
Technique_first,1.3366,Gray Snapper (Sub-adult),99.862729
Technique_first,1.3366,Gag Grouper (Sub-adult),22.584145
Technique_first,1.3366,Red Drum (Recruit),38.362682
Technique_first,1.3366,Red Drum (Sub-adult),335.147625
Technique_first,1.6707,Sheepshead (Adult),307.935947
Technique_first,1.6707,Sheepshead (Recruit),29.365976
Technique_first,1.6707,Blue Crab (Recruit),443.843315
Technique_first,1.6707,Common Snook (Adult),650.21895
Technique_first,1.6707,Common Snook (Sub-adult),11.991455
Technique_first,1.6707,Spotted Seatrout (Adult),127.883142
Technique_first,1.6707,Spotted Seatrout (Recruit),489.950874
Technique_first,1.6707,Gray Snapper (Recruit),50.205499
Technique_first,1.6707,Gray Snapper (Sub-adult),100.31063
Technique_first,1.6707,Gag Grouper (Sub-adult),22.376297
Technique_first,1.6707,Red Drum (Recruit),38.28883
Technique_first,1.6707,Red Drum (Sub-adult),335.443356
Technique_first,2.0049,Sheepshead (Adult),308.82932
Technique_first,2.0049,Sheepshead (Recruit),29.510588
Technique_first,2.0049,Blue Crab (Recruit),440.69643
Technique_first,2.0049,Common Snook (Adult),654.484896
Technique_first,2.0049,Common Snook (Sub-adult),11.973395
Technique_first,2.0049,Spotted Seatrout (Adult),127.201696
Technique_first,2.0049,Spotted Seatrout (Recruit),487.992867
Technique_first,2.0049,Gray Snapper (Recruit),49.785517
Technique_first,2.0049,Gray Snapper (Sub-adult),100.787113
Technique_first,2.0049,Gag Grouper (Sub-adult),22.170601
Technique_first,2.0049,Red Drum (Recruit),38.22071
Technique_first,2.0049,Red Drum (Sub-adult),335.685566
Technique_first,2.339,Sheepshead (Adult),309.711395
Technique_first,2.339,Sheepshead (Recruit),29.661284
Technique_first,2.339,Blue Crab (Recruit),437.557728
Technique_first,2.339,Common Snook (Adult),658.771397
Technique_first,2.339,Common Snook (Sub-adult),11.956164
Technique_first,2.339,Spotted Seatrout (Adult),126.521879
Technique_first,2.339,Spotted Seatrout (Recruit),486.0571
Technique_first,2.339,Gray Snapper (Recruit),49.368605
Technique_first,2.339,Gray Snapper (Sub-adult),101.24159
Technique_first,2.339,Gag Grouper (Sub-adult),21.965972
Technique_first,2.339,Red Drum (Recruit),38.137257
Technique_first,2.339,Red Drum (Sub-adult),335.995037
Technique_first,2.6732,Sheepshead (Adult),310.614492
Technique_first,2.6732,Sheepshead (Recruit),29.800936
Technique_first,2.6732,Blue Crab (Recruit),434.464912
Technique_first,2.6732,Common Snook (Adult),663.13533
Technique_first,2.6732,Common Snook (Sub-adult),11.927787
Technique_first,2.6732,Spotted Seatrout (Adult),125.872515
Technique_first,2.6732,Spotted Seatrout (Recruit),484.037992
Technique_first,2.6732,Gray Snapper (Recruit),48.942495
Technique_first,2.6732,Gray Snapper (Sub-adult),101.702537
Technique_first,2.6732,Gag Grouper (Sub-adult),21.761725
Technique_first,2.6732,Red Drum (Recruit),38.046095
Technique_first,2.6732,Red Drum (Sub-adult),336.350285
Technique_first,3.0073,Sheepshead (Adult),311.58051
Technique_first,3.0073,Sheepshead (Recruit),29.976059
Technique_first,3.0073,Blue Crab (Recruit),431.447327
Technique_first,3.0073,Common Snook (Adult),667.546165
Technique_first,3.0073,Common Snook (Sub-adult),11.885925
Technique_first,3.0073,Spotted Seatrout (Adult),125.174572
Technique_first,3.0073,Spotted Seatrout (Recruit),482.276316
Technique_first,3.0073,Gray Snapper (Recruit),48.522446
Technique_first,3.0073,Gray Snapper (Sub-adult),102.167671
Technique_first,3.0073,Gag Grouper (Sub-adult),21.562771
Technique_first,3.0073,Red Drum (Recruit),37.94157
Technique_first,3.0073,Red Drum (Sub-adult),336.734726
Technique_first,3.3414,Sheepshead (Adult),312.561246
Technique_first,3.3414,Sheepshead (Recruit),30.126509
Technique_first,3.3414,Blue Crab (Recruit),428.467308
Technique_first,3.3414,Common Snook (Adult),672.074749
Technique_first,3.3414,Common Snook (Sub-adult),11.860012
Technique_first,3.3414,Spotted Seatrout (Adult),124.483318
Technique_first,3.3414,Spotted Seatrout (Recruit),480.339851
Technique_first,3.3414,Gray Snapper (Recruit),48.105454
Technique_first,3.3414,Gray Snapper (Sub-adult),102.627407
Technique_first,3.3414,Gag Grouper (Sub-adult),21.365216
Technique_first,3.3414,Red Drum (Recruit),37.826746
Technique_first,3.3414,Red Drum (Sub-adult),337.160019
Technique_first,3.6756,Sheepshead (Adult),313.593763
Technique_first,3.6756,Sheepshead (Recruit),30.298766
Technique_first,3.6756,Blue Crab (Recruit),425.513187
Technique_first,3.6756,Common Snook (Adult),676.681257
Technique_first,3.6756,Common Snook (Sub-adult),11.813552
Technique_first,3.6756,Spotted Seatrout (Adult),123.798761
Technique_first,3.6756,Spotted Seatrout (Recruit),478.464901
Technique_first,3.6756,Gray Snapper (Recruit),47.667483
Technique_first,3.6756,Gray Snapper (Sub-adult),103.06535
Technique_first,3.6756,Gag Grouper (Sub-adult),21.16822
Technique_first,3.6756,Red Drum (Recruit),37.72121
Technique_first,3.6756,Red Drum (Sub-adult),337.604713
Technique_first,4.0097,Sheepshead (Adult),314.649518
Technique_first,4.0097,Sheepshead (Recruit),30.454202
Technique_first,4.0097,Blue Crab (Recruit),422.617767
Technique_first,4.0097,Common Snook (Adult),681.367832
Technique_first,4.0097,Common Snook (Sub-adult),11.774473
Technique_first,4.0097,Spotted Seatrout (Adult),123.097771
Technique_first,4.0097,Spotted Seatrout (Recruit),476.483524
Technique_first,4.0097,Gray Snapper (Recruit),47.225022
Technique_first,4.0097,Gray Snapper (Sub-adult),103.509185
Technique_first,4.0097,Gag Grouper (Sub-adult),20.975702
Technique_first,4.0097,Red Drum (Recruit),37.606734
Technique_first,4.0097,Red Drum (Sub-adult),338.044144
Technique_first,4.3439,Sheepshead (Adult),315.726723
Technique_first,4.3439,Sheepshead (Recruit),30.615174
Technique_first,4.3439,Blue Crab (Recruit),419.765301
Technique_first,4.3439,Common Snook (Adult),686.117577
Technique_first,4.3439,Common Snook (Sub-adult),11.749798
Technique_first,4.3439,Spotted Seatrout (Adult),122.435095
Technique_first,4.3439,Spotted Seatrout (Recruit),474.564455
Technique_first,4.3439,Gray Snapper (Recruit),46.763839
Technique_first,4.3439,Gray Snapper (Sub-adult),103.963844
Technique_first,4.3439,Gag Grouper (Sub-adult),20.784324
Technique_first,4.3439,Red Drum (Recruit),37.487201
Technique_first,4.3439,Red Drum (Sub-adult),338.535706
Technique_first,4.678,Sheepshead (Adult),316.811996
Technique_first,4.678,Sheepshead (Recruit),30.770639
Technique_first,4.678,Blue Crab (Recruit),417.070126
Technique_first,4.678,Common Snook (Adult),690.882654
Technique_first,4.678,Common Snook (Sub-adult),11.699789
Technique_first,4.678,Spotted Seatrout (Adult),121.749746
Technique_first,4.678,Spotted Seatrout (Recruit),472.517729
Technique_first,4.678,Gray Snapper (Recruit),46.291395
Technique_first,4.678,Gray Snapper (Sub-adult),104.400701
Technique_first,4.678,Gag Grouper (Sub-adult),20.591668
Technique_first,4.678,Red Drum (Recruit),37.370738
Technique_first,4.678,Red Drum (Sub-adult),339.04921
Technique_first,5.0122,Sheepshead (Adult),317.90461
Technique_first,5.0122,Sheepshead (Recruit),30.94265
Technique_first,5.0122,Blue Crab (Recruit),414.444786
Technique_first,5.0122,Common Snook (Adult),695.75205
Technique_first,5.0122,Common Snook (Sub-adult),11.650254
Technique_first,5.0122,Spotted Seatrout (Adult),121.05648
Technique_first,5.0122,Spotted Seatrout (Recruit),470.531082
Technique_first,5.0122,Gray Snapper (Recruit),45.819303
Technique_first,5.0122,Gray Snapper (Sub-adult),104.809017
Technique_first,5.0122,Gag Grouper (Sub-adult),20.398996
Technique_first,5.0122,Red Drum (Recruit),37.260428
Technique_first,5.0122,Red Drum (Sub-adult),339.488903
Technique_first,5.3463,Sheepshead (Adult),319.048704
Technique_first,5.3463,Sheepshead (Recruit),31.097054
Technique_first,5.3463,Blue Crab (Recruit),411.925529
Technique_first,5.3463,Common Snook (Adult),700.739508
Technique_first,5.3463,Common Snook (Sub-adult),11.605723
Technique_first,5.3463,Spotted Seatrout (Adult),120.358454
Technique_first,5.3463,Spotted Seatrout (Recruit),468.502178
Technique_first,5.3463,Gray Snapper (Recruit),45.336602
Technique_first,5.3463,Gray Snapper (Sub-adult),105.23839
Technique_first,5.3463,Gag Grouper (Sub-adult),20.207978
Technique_first,5.3463,Red Drum (Recruit),37.151512
Technique_first,5.3463,Red Drum (Sub-adult),339.921215
Technique_first,5.6805,Sheepshead (Adult),320.194803
Technique_first,5.6805,Sheepshead (Recruit),31.226143
Technique_first,5.6805,Blue Crab (Recruit),409.514114
Technique_first,5.6805,Common Snook (Adult),705.773073
Technique_first,5.6805,Common Snook (Sub-adult),11.558251
Technique_first,5.6805,Spotted Seatrout (Adult),119.672497
Technique_first,5.6805,Spotted Seatrout (Recruit),466.409952
Technique_first,5.6805,Gray Snapper (Recruit),44.854292
Technique_first,5.6805,Gray Snapper (Sub-adult),105.67256
Technique_first,5.6805,Gag Grouper (Sub-adult),20.02136
Technique_first,5.6805,Red Drum (Recruit),37.035099
Technique_first,5.6805,Red Drum (Sub-adult),340.334866
Technique_first,6.0146,Sheepshead (Adult),321.502068
Technique_first,6.0146,Sheepshead (Recruit),31.388587
Technique_first,6.0146,Blue Crab (Recruit),407.210869
Technique_first,6.0146,Common Snook (Adult),711.044298
Technique_first,6.0146,Common Snook (Sub-adult),11.500428
Technique_first,6.0146,Spotted Seatrout (Adult),118.987787
Technique_first,6.0146,Spotted Seatrout (Recruit),464.398367
Technique_first,6.0146,Gray Snapper (Recruit),44.371498
Technique_first,6.0146,Gray Snapper (Sub-adult),106.126908
Technique_first,6.0146,Gag Grouper (Sub-adult),19.833794
Technique_first,6.0146,Red Drum (Recruit),36.910872
Technique_first,6.0146,Red Drum (Sub-adult),340.863823
Technique_first,6.3487,Sheepshead (Adult),322.78355
Technique_first,6.3487,Sheepshead (Recruit),31.557005
Technique_first,6.3487,Blue Crab (Recruit),404.998638
Technique_first,6.3487,Common Snook (Adult),716.328085
Technique_first,6.3487,Common Snook (Sub-adult),11.446591
Technique_first,6.3487,Spotted Seatrout (Adult),118.274324
Technique_first,6.3487,Spotted Seatrout (Recruit),462.396471
Technique_first,6.3487,Gray Snapper (Recruit),43.875788
Technique_first,6.3487,Gray Snapper (Sub-adult),106.5923
Technique_first,6.3487,Gag Grouper (Sub-adult),19.654938
Technique_first,6.3487,Red Drum (Recruit),36.775392
Technique_first,6.3487,Red Drum (Sub-adult),341.389393
Technique_second,0.0,Sheepshead (Adult),310.409702
Technique_second,0.0,Sheepshead (Recruit),29.273953
Technique_second,0.0,Blue Crab (Recruit),460.610519
Technique_second,0.0,Common Snook (Adult),665.013086
Technique_second,0.0,Common Snook (Sub-adult),12.106832
Technique_second,0.0,Spotted Seatrout (Adult),130.141001
Technique_second,0.0,Spotted Seatrout (Recruit),469.950096
Technique_second,0.0,Gray Snapper (Recruit),51.698585
Technique_second,0.0,Gray Snapper (Sub-adult),97.496569
Technique_second,0.0,Gag Grouper (Sub-adult),23.313233
Technique_second,0.0,Red Drum (Recruit),38.551191
Technique_second,0.0,Red Drum (Sub-adult),333.940117
Technique_second,0.3354,Sheepshead (Adult),310.099586
Technique_second,0.3354,Sheepshead (Recruit),29.092987
Technique_second,0.3354,Blue Crab (Recruit),457.286549
Technique_second,0.3354,Common Snook (Adult),664.512327
Technique_second,0.3354,Common Snook (Sub-adult),12.141758
Technique_second,0.3354,Spotted Seatrout (Adult),130.924566
Technique_second,0.3354,Spotted Seatrout (Recruit),470.688652
Technique_second,0.3354,Gray Snapper (Recruit),51.586002
Technique_second,0.3354,Gray Snapper (Sub-adult),97.784032
Technique_second,0.3354,Gag Grouper (Sub-adult),23.133757
Technique_second,0.3354,Red Drum (Recruit),38.627626
Technique_second,0.3354,Red Drum (Sub-adult),333.747578
Technique_second,0.6709,Sheepshead (Adult),309.901416
Technique_second,0.6709,Sheepshead (Recruit),28.940847
Technique_second,0.6709,Blue Crab (Recruit),453.863102
Technique_second,0.6709,Common Snook (Adult),664.057184
Technique_second,0.6709,Common Snook (Sub-adult),12.156695
Technique_second,0.6709,Spotted Seatrout (Adult),131.791815
Technique_second,0.6709,Spotted Seatrout (Recruit),471.441513
Technique_second,0.6709,Gray Snapper (Recruit),51.46698
Technique_second,0.6709,Gray Snapper (Sub-adult),98.089068
Technique_second,0.6709,Gag Grouper (Sub-adult),22.94435
Technique_second,0.6709,Red Drum (Recruit),38.706882
Technique_second,0.6709,Red Drum (Sub-adult),333.588539
Technique_second,1.0063,Sheepshead (Adult),309.738579
Technique_second,1.0063,Sheepshead (Recruit),28.777599
Technique_second,1.0063,Blue Crab (Recruit),450.335056
Technique_second,1.0063,Common Snook (Adult),663.530897
Technique_second,1.0063,Common Snook (Sub-adult),12.183465
Technique_second,1.0063,Spotted Seatrout (Adult),132.691969
Technique_second,1.0063,Spotted Seatrout (Recruit),471.988499
Technique_second,1.0063,Gray Snapper (Recruit),51.360211
Technique_second,1.0063,Gray Snapper (Sub-adult),98.431713
Technique_second,1.0063,Gag Grouper (Sub-adult),22.762813
Technique_second,1.0063,Red Drum (Recruit),38.794205
Technique_second,1.0063,Red Drum (Sub-adult),333.37476
Technique_second,1.3417,Sheepshead (Adult),309.654531
Technique_second,1.3417,Sheepshead (Recruit),28.605853
Technique_second,1.3417,Blue Crab (Recruit),446.786987
Technique_second,1.3417,Common Snook (Adult),662.96232
Technique_second,1.3417,Common Snook (Sub-adult),12.199776
Technique_second,1.3417,Spotted Seatrout (Adult),133.61322
Technique_second,1.3417,Spotted Seatrout (Recruit),472.560524
Technique_second,1.3417,Gray Snapper (Recruit),51.250964
Technique_second,1.3417,Gray Snapper (Sub-adult),98.818538
Technique_second,1.3417,Gag Grouper (Sub-adult),22.579014
Technique_second,1.3417,Red Drum (Recruit),38.883039
Technique_second,1.3417,Red Drum (Sub-adult),333.195702
Technique_second,1.6771,Sheepshead (Adult),309.673398
Technique_second,1.6771,Sheepshead (Recruit),28.47678
Technique_second,1.6771,Blue Crab (Recruit),443.352081
Technique_second,1.6771,Common Snook (Adult),662.357622
Technique_second,1.6771,Common Snook (Sub-adult),12.204934
Technique_second,1.6771,Spotted Seatrout (Adult),134.577702
Technique_second,1.6771,Spotted Seatrout (Recruit),473.121004
Technique_second,1.6771,Gray Snapper (Recruit),51.138524
Technique_second,1.6771,Gray Snapper (Sub-adult),99.249932
Technique_second,1.6771,Gag Grouper (Sub-adult),22.399453
Technique_second,1.6771,Red Drum (Recruit),38.964322
Technique_second,1.6771,Red Drum (Sub-adult),333.092583
Technique_second,2.0126,Sheepshead (Adult),309.704859
Technique_second,2.0126,Sheepshead (Recruit),28.340212
Technique_second,2.0126,Blue Crab (Recruit),439.831871
Technique_second,2.0126,Common Snook (Adult),661.837704
Technique_second,2.0126,Common Snook (Sub-adult),12.221386
Technique_second,2.0126,Spotted Seatrout (Adult),135.562326
Technique_second,2.0126,Spotted Seatrout (Recruit),473.492323
Technique_second,2.0126,Gray Snapper (Recruit),51.046369
Technique_second,2.0126,Gray Snapper (Sub-adult),99.739845
Technique_second,2.0126,Gag Grouper (Sub-adult),22.221909
Technique_second,2.0126,Red Drum (Recruit),39.045234
Technique_second,2.0126,Red Drum (Sub-adult),333.042595
Technique_second,2.348,Sheepshead (Adult),309.722584
Technique_second,2.348,Sheepshead (Recruit),28.205321
Technique_second,2.348,Blue Crab (Recruit),436.282616
Technique_second,2.348,Common Snook (Adult),661.276569
Technique_second,2.348,Common Snook (Sub-adult),12.228831
Technique_second,2.348,Spotted Seatrout (Adult),136.526667
Technique_second,2.348,Spotted Seatrout (Recruit),473.956255
Technique_second,2.348,Gray Snapper (Recruit),50.977195
Technique_second,2.348,Gray Snapper (Sub-adult),100.211866
Technique_second,2.348,Gag Grouper (Sub-adult),22.028923
Technique_second,2.348,Red Drum (Recruit),39.11071
Technique_second,2.348,Red Drum (Sub-adult),333.082508
Technique_second,2.6834,Sheepshead (Adult),309.762087
Technique_second,2.6834,Sheepshead (Recruit),28.087995
Technique_second,2.6834,Blue Crab (Recruit),432.748558
Technique_second,2.6834,Common Snook (Adult),660.703201
Technique_second,2.6834,Common Snook (Sub-adult),12.24578
Technique_second,2.6834,Spotted Seatrout (Adult),137.588104
Technique_second,2.6834,Spotted Seatrout (Recruit),474.373892
Technique_second,2.6834,Gray Snapper (Recruit),50.902829
Technique_second,2.6834,Gray Snapper (Sub-adult),100.670881
Technique_second,2.6834,Gag Grouper (Sub-adult),21.83602
Technique_second,2.6834,Red Drum (Recruit),39.157649
Technique_second,2.6834,Red Drum (Sub-adult),333.128174
Technique_second,3.0189,Sheepshead (Adult),309.772763
Technique_second,3.0189,Sheepshead (Recruit),27.963928
Technique_second,3.0189,Blue Crab (Recruit),429.225388
Technique_second,3.0189,Common Snook (Adult),660.174257
Technique_second,3.0189,Common Snook (Sub-adult),12.249121
Technique_second,3.0189,Spotted Seatrout (Adult),138.672783
Technique_second,3.0189,Spotted Seatrout (Recruit),474.695673
Technique_second,3.0189,Gray Snapper (Recruit),50.825397
Technique_second,3.0189,Gray Snapper (Sub-adult),101.114218
Technique_second,3.0189,Gag Grouper (Sub-adult),21.644688
Technique_second,3.0189,Red Drum (Recruit),39.178972
Technique_second,3.0189,Red Drum (Sub-adult),333.122589
Technique_second,3.3543,Sheepshead (Adult),309.75458
Technique_second,3.3543,Sheepshead (Recruit),27.838611
Technique_second,3.3543,Blue Crab (Recruit),425.695782
Technique_second,3.3543,Common Snook (Adult),659.643475
Technique_second,3.3543,Common Snook (Sub-adult),12.257104
Technique_second,3.3543,Spotted Seatrout (Adult),139.762035
Technique_second,3.3543,Spotted Seatrout (Recruit),474.990658
Technique_second,3.3543,Gray Snapper (Recruit),50.748489
Technique_second,3.3543,Gray Snapper (Sub-adult),101.546911
Technique_second,3.3543,Gag Grouper (Sub-adult),21.461604
Technique_second,3.3543,Red Drum (Recruit),39.208569
Technique_second,3.3543,Red Drum (Sub-adult),333.072178
Technique_second,3.6897,Sheepshead (Adult),309.778193
Technique_second,3.6897,Sheepshead (Recruit),27.709067
Technique_second,3.6897,Blue Crab (Recruit),422.202641
Technique_second,3.6897,Common Snook (Adult),659.064434
Technique_second,3.6897,Common Snook (Sub-adult),12.270207
Technique_second,3.6897,Spotted Seatrout (Adult),140.861952
Technique_second,3.6897,Spotted Seatrout (Recruit),475.171919
Technique_second,3.6897,Gray Snapper (Recruit),50.666439
Technique_second,3.6897,Gray Snapper (Sub-adult),101.96804
Technique_second,3.6897,Gag Grouper (Sub-adult),21.276137
Technique_second,3.6897,Red Drum (Recruit),39.20754
Technique_second,3.6897,Red Drum (Sub-adult),333.026768
Technique_second,4.0252,Sheepshead (Adult),309.760075
Technique_second,4.0252,Sheepshead (Recruit),27.571843
Technique_second,4.0252,Blue Crab (Recruit),418.782829
Technique_second,4.0252,Common Snook (Adult),658.415783
Technique_second,4.0252,Common Snook (Sub-adult),12.281022
Technique_second,4.0252,Spotted Seatrout (Adult),142.029253
Technique_second,4.0252,Spotted Seatrout (Recruit),475.373466
Technique_second,4.0252,Gray Snapper (Recruit),50.587032
Technique_second,4.0252,Gray Snapper (Sub-adult),102.374654
Technique_second,4.0252,Gag Grouper (Sub-adult),21.092182
Technique_second,4.0252,Red Drum (Recruit),39.232394
Technique_second,4.0252,Red Drum (Sub-adult),332.97974
Technique_second,4.3606,Sheepshead (Adult),309.698315
Technique_second,4.3606,Sheepshead (Recruit),27.44928
Technique_second,4.3606,Blue Crab (Recruit),415.453274
Technique_second,4.3606,Common Snook (Adult),657.636309
Technique_second,4.3606,Common Snook (Sub-adult),12.286494
Technique_second,4.3606,Spotted Seatrout (Adult),143.253201
Technique_second,4.3606,Spotted Seatrout (Recruit),475.506699
Technique_second,4.3606,Gray Snapper (Recruit),50.484058
Technique_second,4.3606,Gray Snapper (Sub-adult),102.795946
Technique_second,4.3606,Gag Grouper (Sub-adult),20.912646
Technique_second,4.3606,Red Drum (Recruit),39.274682
Technique_second,4.3606,Red Drum (Sub-adult),332.885979
Technique_second,4.696,Sheepshead (Adult),309.646808
Technique_second,4.696,Sheepshead (Recruit),27.317436
Technique_second,4.696,Blue Crab (Recruit),412.132755
Technique_second,4.696,Common Snook (Adult),656.914415
Technique_second,4.696,Common Snook (Sub-adult),12.30327
Technique_second,4.696,Spotted Seatrout (Adult),144.490108
Technique_second,4.696,Spotted Seatrout (Recruit),475.652718
Technique_second,4.696,Gray Snapper (Recruit),50.383914
Technique_second,4.696,Gray Snapper (Sub-adult),103.205864
Technique_second,4.696,Gag Grouper (Sub-adult),20.733733
Technique_second,4.696,Red Drum (Recruit),39.30551
Technique_second,4.696,Red Drum (Sub-adult),332.741714
Technique_second,5.0314,Sheepshead (Adult),309.521361
Technique_second,5.0314,Sheepshead (Recruit),27.196862
